Agreement,Agreementname,ACCT,Territory,Region,TransactionDate,EE,ND,SD,GR,WW,Other,TOTAL,DOCS,AccountName,QuotaEE,QuotaND,QuotaSD,QuotaGR,QuotaWW,QuotaOther,LastYearEE,LastYearND,LastYearSD,LastYearGR,LastYearWW,LastYearOther,Year,Period
    ,,73070,ONTA ,central,6/24/2019,0,0,0,0,0,0,0,0,SANDRA MEWS & ASSOC.,10.99,0,0,0,0,6.25,10.67,0,0,0,0,6.07,2020,6
    ,,247576,ONTC ,central,6/24/2019,0,0,0,0,0,0,0,0,MISSISSAUGA SMILES DENTISTRY,0,11.09,0,0,0,0,0,10.77,0,0,0,0,2020,6
    ,,222015,ONTA ,central,6/24/2019,0,0,0,0,0,0,0,0,DR. WAHID SAHYOUNI DENTISTRY PROF.,0,11.79,0,0,0,0,0,11.45,0,0,0,0,2020,6
    ,,235673,ONTA ,central,6/24/2019,0,0,0,0,0,0,0,0,ADVANCE VISION,0,68.66,0,0,0,0,0,66.66,0,0,0,0,2020,6
    ,,238700,ONTA ,central,6/24/2019,0,0,0,0,0,0,0,0,LIFE 100 INSURANCE AND,18.9,8.48,0,0,0,12.78,18.35,8.23,0,0,0,12.41,2020,6
    ,,223454,ONTC ,central,6/24/2019,0,0,0,0,0,0,0,0,BARRON'S FIN. ADVISORY SERVICES,1.94,0,0,0,0,1.99,1.88,0,0,0,0,1.93,2020,6
    ,,215299,ONTC ,central,6/24/2019,0,0,0,0,0,0,0,0,ALFA OPTICAL LTD.,0,47.34,0,0,0,3.5,0,45.96,0,0,0,3.4,2020,6
    ,,178591,BC1  ,west,6/24/2019,0,0,0,0,0,0,0,0,MOSH FRAMEMAKERS,0,42.22,7.87,0,0,0,0,40.99,7.64,0,0,0,2020,6
    ,,217291,ONTC ,central,6/24/2019,0,0,0,0,0,0,0,0,HAMILTON ACCIDENT SUPPORT SERV.,1.08,0,0,0,0,2.84,1.05,0,0,0,0,2.76,2020,6
    ,,245367,BC1  ,west,6/24/2019,0,0,0,0,0,0,0,0,COMBINED INSURANCE,0,96.78,0,0,0,0,0,93.96,0,0,0,0,2020,6
    ,,209946,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,RAYMOND JAMES LTD.,0,40.42,0,0,0,0.88,0,39.24,0,0,0,0.85,2020,6
    ,,140106,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,VISION TRAVEL DT ONTARIO WEST INC,0,11.44,0,0,0,0.88,0,11.11,0,0,0,0.85,2020,6
    ,,247880,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ELEPHANT DENTAL STUDIO INC.,0,29.65,0,12.59,0,0,0,28.79,0,12.22,0,0,2020,6
    ,,4550,ONTA ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,D.R. GAGNE INSURANCE AGENCIES,9.12,0,0,0,0,11.37,8.85,0,0,0,0,11.04,2020,6
    ,,95541,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,DR. PONCHO,0,45.42,0,0,0,3.5,0,44.1,0,0,0,3.4,2020,6
    ,,206681,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,MIKE BRADLEY INSURANCE,3.24,0,0,0,0,8.53,3.15,0,0,0,0,8.28,2020,6
    ,,110811,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,THE CO-OPERATORS,9.28,0,0,0,0,14.27,9.01,0,0,0,0,13.85,2020,6
    ,,212622,ONTA ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,DR. J. KIM DENTISTRY PROF. CORP.,0,11.09,0,0,0,0.88,0,10.77,0,0,0,0.85,2020,6
    ,,232645,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,PROGESSIVE PLANNING LTD.,10.94,0,0,0,0,0,10.62,0,0,0,0,0,2020,6
    ,,241201,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,CANADA LOYAL FINANCIAL,15.9,0,0,0,0,0,15.44,0,0,0,0,0,2020,6
    ,,141685,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,A LITTLE R & R VACATIONS,6.49,0,0,0,0,9.21,6.3,0,0,0,0,8.94,2020,6
    ,,76248,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,THE PROFESSIONALS' INSURANCE CENTRE,14.99,0,0,0,0,1.99,14.55,0,0,0,0,1.93,2020,6
    ,,25331,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,LES SERVICES FINANCIERS,0,8,0,0,0,0,0,7.77,0,0,0,0,2020,6
    ,,168799,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,EDWARD JONES,8.45,0,0,0,0,7.25,8.2,0,0,0,0,7.04,2020,6
    ,,208446,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,IVARI,2.28,24.78,0,0,0,8.34,2.21,24.06,0,0,0,8.1,2020,6
    ,,230350,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,IPC SECURITIES,0,33.28,0,0,0,0,0,32.31,0,0,0,0,2020,6
    ,,110445,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,THE CO-OPERATORS,4.79,0,0,0,0,3.06,4.65,0,0,0,0,2.97,2020,6
    ,,232747,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,ALL - RISKS INSURANCE BROKERS,3.24,0,0,0,0,8.53,3.15,0,0,0,0,8.28,2020,6
    ,,107524,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ROMAN INS AGENCY LTD,21.09,0,0,0,0,4.83,20.48,0,0,0,0,4.69,2020,6
    ,,229315,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,EYESTAR OPTICAL,0,20.03,0,0,0,0,0,19.45,0,0,0,0,2020,6
    ,,223124,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,FAIRWAY INSURANCE SERVICES INC,10.7,0,0,0,0,20.69,10.39,0,0,0,0,20.09,2020,6
    ,,246749,ONTA ,Central,6/21/2019,0,0,0,0,0,0,0,0,NORTH SHORE INSURANCE BROKERS,3.02,0,0,0,0,4.83,2.93,0,0,0,0,4.69,2020,6
    ,,248201,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,BONLOOK CF POLO PARK MB,0,142.83,0,0,0,0,0,138.67,0,0,0,0,2020,6
    ,,6469,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,HARVARD WESTERN INSURANCE,7.57,0,0,0,0,1.76,7.35,0,0,0,0,1.71,2020,6
    ,,243602,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,CARCAMO PERSONAL INJURY LEGAL,0,78.37,0,0,0,4.38,0,76.09,0,0,0,4.25,2020,6
    ,,232789,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,HURON OPTOMETRIC CENTRES,0,69.01,0,0,0,0,0,67,0,0,0,0,2020,6
    ,,241555,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,VISION ORIGINALE,0,46.49,0,0,0,0,0,45.14,0,0,0,0,2020,6
    ,,114979,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,ASSANTE FINANCIAL MGMT LTD,0,24.99,0,0,0,0,0,24.26,0,0,0,0,2020,6
    ,,78292,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,THE CO-OPERATORS INS.,1.08,0,0,0,0,2.84,1.05,0,0,0,0,2.76,2020,6
    ,,79819,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,HOLLISWEALTH,3.71,0,0,0,0,0.22,3.6,0,0,0,0,0.21,2020,6
    ,,55484,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,SCOTIA WEALTH MANAGEMENT,0,8.25,0,0,0,0.88,0,8.01,0,0,0,0.85,2020,6
    ,,246092,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,RAYMOND JAMES LTD.,0,48,0,0,0,0,0,46.6,0,0,0,0,2020,6
241,RSA                                               ,238865,CORP1,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,JOHNSON INSURANCE,0,17.84,0,0,0,3.5,0,17.32,0,0,0,3.4,2020,6
    ,,248751,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,DEZINE OPTICAL,0,28.98,0,0,0,1.75,0,28.14,0,0,0,1.7,2020,6
    ,,11743,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,REGAL INSURANCE BROKERS INC.,4.44,0,0,0,0,3.41,4.31,0,0,0,0,3.31,2020,6
    ,,24288,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,LES AGENCES NEVEU & ASSO INC,11.73,0,0,0,0,13.36,11.39,0,0,0,0,12.97,2020,6
    ,,179885,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,LABORATOIRE DENTAIRE BOURQUE &,0,34.33,0,0,0,0,0,33.33,0,0,0,0,2020,6
    ,,177849,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,BRAMPTON AUDIOLOGY,0,37.79,0,0,0,0,0,36.69,0,0,0,0,2020,6
    ,,243776,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,SERVICEMASTER RESTORE,0,46.26,0,0,0,2.63,0,44.91,0,0,0,2.55,2020,6
    ,,177221,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,JUST EYES OPTICAL,0,33.98,0,0,0,0,0,32.99,0,0,0,0,2020,6
    ,,134245,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,DELTA TOUR & TRAVEL SERVICES,0,118.14,0,0,0,5.25,0,114.7,0,0,0,5.1,2020,6
    ,,241665,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,TRIBAR FINANCIAL INC,0,22.19,0,0,0,0,0,21.54,0,0,0,0,2020,6
    ,,81076,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,ASSANTE CAPITAL MANAGEMENT LTD.,5.98,17,0,0,0,0.22,5.81,16.5,0,0,0,0.21,2020,6
    ,,217295,ONTA ,west,6/21/2019,0,0,0,0,0,0,0,0,ENTERPRISE RENT-A-CAR,0,40.89,0,0,0,1.75,0,39.7,0,0,0,1.7,2020,6
    ,,224313,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,FRONT LINE CLAIMS LTD,14.94,0,0,0,0,2.84,14.5,0,0,0,0,2.76,2020,6
    ,,242633,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,AZURE FINANCIAL SOLUTIONS INC,4.55,0,0,0,0,3.3,4.42,0,0,0,0,3.2,2020,6
    ,,205348,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,THE OPTICAL SHOP LTD.,0,20.03,0,0,0,0,0,19.45,0,0,0,0,2020,6
    ,,240261,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,MAPLEVIEW OPTICAL & OPTOMETRISTS,0,46.54,0,0,0,0,0,45.18,0,0,0,0,2020,6
    ,,123557,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,EDWARD JONES,0,9.18,0,0,0,0,0,8.91,0,0,0,0,2020,6
    ,,50187,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,AXION INSURANCE SERVICE INC,6.95,0,0,0,0,0,6.75,0,0,0,0,0,2020,6
750,ListenUp! Canada                                  ,234887,CORP1,central,6/21/2019,0,0,0,0,0,0,0,0,HEARINGLIFE CANADA LTD.,0,31.29,0,0,0,0,0,30.38,0,0,0,0,2020,6
    ,,169165,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,GROUPE FINANCIER SEGUIN,23.47,32.01,0,0,0,18,22.79,31.08,0,0,0,17.48,2020,6
    ,,65259,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,ROBERT M LEWKOWITZ,1.08,0,0,0,0,2.84,1.05,0,0,0,0,2.76,2020,6
    ,,41697,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,PIERRE PICARD,6.83,0,0,0,0,4.94,6.63,0,0,0,0,4.8,2020,6
    ,,235627,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,BELTONE HEARING CARE CLINIC,0,40.07,0,0,0,0,0,38.9,0,0,0,0,2020,6
982,Desjardins - Centre de Distbution                 ,212276,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,"ANDREA SPOHN, AGENT",3.02,0,0,0,0,4.83,2.93,0,0,0,0,4.69,2020,6
    ,,10619,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,THE CO-OPERATORS,4.44,0,0,0,0,7.33,4.31,0,0,0,0,7.12,2020,6
    ,,6615,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,SEDGWICK CANADA INC.,16.38,0,0,0,0,2.05,15.9,0,0,0,0,1.99,2020,6
    ,,2309,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,MILLS INSURANCE BROKERS SOLUTIONS,4.59,0,0,0,0,3.25,4.46,0,0,0,0,3.16,2020,6
    ,,13739,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,BFL CANADA INSURANCE SERVICES INC.,10.94,0,0,0,0,3.06,10.62,0,0,0,0,2.97,2020,6
    ,,230634,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,ADP FINANCIAL LTD.,0,45.56,0,0,0,0.88,0,44.23,0,0,0,0.85,2020,6
769,Luxottica                                         ,236143,CORP2,central,6/21/2019,0,0,0,0,0,0,0,0,SUNGLASS HUT #5089 (LUX),0,24.57,0,0,0,0,0,23.85,0,0,0,0,2020,6
    ,,239607,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,THE BOYD GROUP INC.,0,97.84,0,0,0,6.18,0,94.99,0,0,0,6,2020,6
    ,,113991,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,MONTROSE DENTAL,0,19.07,0,0,0,0.88,0,18.51,0,0,0,0.85,2020,6
750,ListenUp! Canada                                  ,242568,CORP1,west,6/21/2019,0,0,0,0,0,0,0,0,HEARINGLIFE CANADA LTD.,0,119.52,0,0,0,0,0,116.04,0,0,0,0,2020,6
    ,,9834,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,HOLLISWEALTH,2.28,0,0,0,0,1.65,2.21,0,0,0,0,1.6,2020,6
    ,,2516,ONTA ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,W W D MCGLENNON INS BRKR LTD,9.87,0,0,0,0,2.84,9.58,0,0,0,0,2.76,2020,6
    ,,246411,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,G & G ASSURANCES INC.,2.16,8.25,0,0,0,5.69,2.1,8.01,0,0,0,5.52,2020,6
    ,,225614,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,BC 404,4.1,0,0,0,0,3.75,3.98,0,0,0,0,3.64,2020,6
    ,,160827,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,MANULIFE SECURITIES INC,0,14.23,0,0,0,0,0,13.82,0,0,0,0,2020,6
    ,,247729,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,TARAN PANDHER,0,8.93,0,0,0,0,0,8.67,0,0,0,0,2020,6
    ,,187901,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,LAKESIDE VISION CENTRE,0,46.82,0,0,0,3.5,0,45.46,0,0,0,3.4,2020,6
    ,,240933,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,NEW HOPE HEARING,0,34.33,0,0,0,0,0,33.33,0,0,0,0,2020,6
    ,,237239,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,IIS FINANCIAL GROUP,0,25.68,0,0,0,0,0,24.93,0,0,0,0,2020,6
    ,,31014,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,SCHMUNK GATT SMITH & ASSOCIATES,0,62.25,0,0,0,0,0,60.44,0,0,0,0,2020,6
    ,,214629,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,KTJ FINANCIAL SOLUTIONS LTD.,11.26,8,0,0,0,8.36,10.93,7.77,0,0,0,8.12,2020,6
714,On Side Restoration                               ,229756,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,ON SIDE RESTORATION SERVICES LTD.,0,108.96,0,0,0,0,0,105.79,0,0,0,0,2020,6
    ,,53015,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,PREMIER FINANCIAL PLANNING,3.87,0,0,0,0,3.98,3.76,0,0,0,0,3.86,2020,6
    ,,200105,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,CAPE BRETON HEARING SERVICES INC.,0,23.21,0,0,0,0,0,22.53,0,0,0,0,2020,6
    ,,176163,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,RAY DAHL OPTICAL,0,135.29,0,0,0,0,0,131.35,0,0,0,0,2020,6
    ,,102298,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,GRAHAM RYAN CONSULTING LTD.,0,49.93,0,0,0,0,0,48.48,0,0,0,0,2020,6
    ,,218062,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,EDMONTON WSB FINANCIAL CENTER,0,48.19,0,0,0,0.88,0,46.79,0,0,0,0.85,2020,6
    ,,60932,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,GERALD FLAHERTY INS AGENCY,4.79,0,0,0,0,0,4.65,0,0,0,0,0,2020,6
    ,,97699,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,DR. NEEL VYAS OPTOMETRY PROF.,0,74.9,0,0,0,3.5,0,72.72,0,0,0,3.4,2020,6
    ,,244630,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,DISCOUNT CAR & TRUCK RENTALS,0,119.11,0,0,0,0,0,115.64,0,0,0,0,2020,6
    ,,96768,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,OPTICAL GALLERY,0,12.97,0,0,0,0,0,12.59,0,0,0,0,2020,6
    ,,64121,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ACL STUDENT BENEFITS,0,176.76,0,0,0,0,0,171.61,0,0,0,0,2020,6
    ,,226140,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ARDEN VANDERHORST PROF. CORP.,0,25.43,0,0,0,0,0,24.69,0,0,0,0,2020,6
769,Luxottica                                         ,240338,CORP2,Quebec,6/21/2019,0,0,0,0,0,0,0,0,SUNGLASS HUT STORE #6995,0,33.66,0,0,0,0,0,32.68,0,0,0,0,2020,6
    ,,248481,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,GRUNDY DENTURE CLINIC,0,81.76,0,0,0,6.13,0,79.38,0,0,0,5.95,2020,6
    ,,25340,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,HUB INT'L INSURANCE BROKERS,9.86,0,0,0,0,5.84,9.57,0,0,0,0,5.67,2020,6
    ,,16908,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,ALLSTATE INSURANCE CO.,2.16,22.25,0,0,0,5.69,2.1,21.6,0,0,0,5.52,2020,6
    ,,238781,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,DARLENE HERSEY/DESJARDINS FINANCIAL,0,53.89,0,0,0,3.5,0,52.32,0,0,0,3.4,2020,6
    ,,247200,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,OPTICALM VISUAL STRESS CLINIC,0,22.89,0,0,0,0,0,22.22,0,0,0,0,2020,6
    ,,97691,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,D'HONDT OPTICAL,0,61.4,0,0,0,3.5,0,59.61,0,0,0,3.4,2020,6
    ,,239529,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,PARMAR INSURANCE AND,5.68,0,0,0,0,13.95,5.51,0,0,0,0,13.54,2020,6
    ,,247874,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,INHOUSE DENTAL,0,41.95,0,0,0,2.63,0,40.73,0,0,0,2.55,2020,6
    ,,53179,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,L'ABC DE L'ASSURANCE,16.22,0,0,0,0,2.84,15.75,0,0,0,0,2.76,2020,6
769,Luxottica                                         ,236117,CORP2,Quebec,6/21/2019,0,0,0,0,0,0,0,0,SUNGLASS HUT #4324 (LUX),0,32.16,0,0,0,0,0,31.22,0,0,0,0,2020,6
    ,,146238,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,"CAPITELLI, DR. SUSAN",0,22.19,0,0,0,0,0,21.54,0,0,0,0,2020,6
    ,,229041,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,ALLSTATE INSURANCE CO OF CANADA,5.29,0,0,0,0,6.48,5.14,0,0,0,0,6.29,2020,6
    ,,214682,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,AP INSURANCE BROKERS INC,3.24,0,0,0,0,8.53,3.15,0,0,0,0,8.28,2020,6
    ,,180002,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,MARIE DUBOIS DISTRIBUTEUR,0,26.3,0,0,0,8.45,0,25.53,0,0,0,8.2,2020,6
    ,,113648,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,GROUPONE INSURANCE SERVICES,23.24,0,0,0,0,4.82,22.56,0,0,0,0,4.68,2020,6
    ,,114453,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,CADE & ASSOCIATES INSURANCE BROKERS,14.6,0,0,0,0,10.16,14.17,0,0,0,0,9.86,2020,6
    ,,113940,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,LONDON LIFE,17.75,0,0,0,0,2.08,17.23,0,0,0,0,2.02,2020,6
    ,,73712,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,THE GUARANTEE CO OF N. AMERICA,33.36,0,0,0,0,8.43,32.39,0,0,0,0,8.18,2020,6
    ,,16348,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,ROY CHOPP INS & FIN SERV.,4.1,0,0,0,0,7.67,3.98,0,0,0,0,7.45,2020,6
    ,,246680,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,TECHNODENT DENTAL CREATIONS,0,108.82,0,0,0,0,0,105.65,0,0,0,0,2020,6
953,First West Credit Union                           ,213320,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,VALLEY FIRST INSURANCE SERVICES,96.36,58.42,0,0,0,4.19,93.55,56.72,0,0,0,4.07,2020,6
    ,,174813,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,DR. JORDAN VAN DER ZALM,0,92.25,0,0,0,0,0,89.56,0,0,0,0,2020,6
    ,,229569,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,MANULIFE SECURITIES,1.08,0,0,0,0,2.84,1.05,0,0,0,0,2.76,2020,6
    ,,144115,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,VOYAGES JACQUELINE - GIANTS,1.08,0,0,0,0,2.84,1.05,0,0,0,0,2.76,2020,6
    ,,95281,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,CENTRE VISUELLE VAL BELAIR INC.,0,68.66,0,0,0,0,0,66.66,0,0,0,0,2020,6
    ,,220572,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,HUGO NEVEU SERVICES FINANCIERS,0,24.75,0,0,0,0,0,24.03,0,0,0,0,2020,6
    ,,158697,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,SECURIGLOBE INC.,0,66.32,0,0,0,4.38,0,64.39,0,0,0,4.25,2020,6
    ,,230872,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,QTRADE C/O VALLEY CREDIT UNION,0,39.53,0,0,0,0,0,38.38,0,0,0,0,2020,6
24,Service de Location Hearing Care of America       ,98794,QUE1 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,S.L.H.C.A.,0,9.36,0,0,0,0,0,9.09,0,0,0,0,2020,6
618,TransForce                                        ,246751,999,Quebec,6/21/2019,0,0,0,0,0,0,0,0,CONTRANS VRAC INC.,0,78.7,0,0,0,0,0,76.41,0,0,0,0,2020,6
    ,,63681,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,VANCITY COMMUNITY INVESTMENT BANK,0,16.01,0,0,0,0,0,15.54,0,0,0,0,2020,6
    ,,236878,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,VANFRASER FINANCIAL SERVICES INC,15.9,0,0,0,0,0,15.44,0,0,0,0,0,2020,6
    ,,222741,ONTA ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,ONTARIO WATERPOWER ASSOCIATION,0,34.33,0,0,0,0,0,33.33,0,0,0,0,2020,6
    ,,232032,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,ENTERPRISE LOCATION D'AUTOS,0,74.45,0,0,0,3.5,0,72.28,0,0,0,3.4,2020,6
    ,,91664,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,INVESTORS GROUP RO73,3.24,0,0,0,0,0.68,3.15,0,0,0,0,0.66,2020,6
    ,,245559,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,TRANSAT TRAVEL,0,20.03,0,0,0,0,0,19.45,0,0,0,0,2020,6
    ,,221015,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ENTERPRISE RENT-A-CAR,0,29.27,0,0,0,1.75,0,28.42,0,0,0,1.7,2020,6
    ,,227525,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,JEAN BERNARD FISET,0,11.44,0,0,0,0.88,0,11.11,0,0,0,0.85,2020,6
    ,,16130,WEST ,west,6/21/2019,0,0,0,0,0,0,0,0,BOOTH-BURNETT INS LTD,7.7,0,0,0,0,2.84,7.48,0,0,0,0,2.76,2020,6
    ,,228714,QUE2 ,Quebec,6/21/2019,0,0,0,0,0,0,0,0,LES BARNIQUES DE JOSEPHINE,0,40.26,0,0,0,0,0,39.09,0,0,0,0,2020,6
    ,,238035,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,WORLD FINANCIAL GROUP,0,24.26,0,0,0,0,0,23.55,0,0,0,0,2020,6
    ,,234518,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,HUB INSURANCE HUNTER SERVICES INC,0,16.5,0,0,0,0,0,16.02,0,0,0,0,2020,6
    ,,76044,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,THE CO-OPERATORS,13.65,0,0,0,0,8.39,13.25,0,0,0,0,8.15,2020,6
    ,,239213,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,SUDBURY CREDIT UNION LTD,0,0,0,14.57,0,0,0,0,0,14.15,0,0,2020,6
    ,,240289,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,EYE CARE WELLAND,0,74.87,0,0,0,0,0,72.69,0,0,0,0,2020,6
    ,,236631,BC1  ,west,6/21/2019,0,0,0,0,0,0,0,0,WORLD FINANCIAL GROUP,0,53.83,0,0,0,0,0,52.26,0,0,0,0,2020,6
    ,,3478,ONTC ,central,6/21/2019,0,0,0,0,0,0,0,0,SOUTH WESTERN GROUP,158.85,0,0,0,0,0,154.22,0,0,0,0,0,2020,6
    ,,120322,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,DISCOUNT CAR & TRUCK RENTALS,20.23,0,0,0,0,0,19.64,0,0,0,0,0,2020,6
    ,,227672,ATL1 ,Atlantic,6/21/2019,0,0,0,0,0,0,0,0,ALL ABOUT EYEWEAR OPTICAL INC.,0,236.56,0,0,0,6.7,0,229.67,0,0,0,6.5,2020,6
    ,,34978,ONTA ,central,6/21/2019,0,0,0,0,0,0,0,0,ASSANTE,12.3,0,0,0,0,11.42,11.94,0,0,0,0,11.09,2020,6
